Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,116647169,10,750,375,0,75.0,158.113883,5792,0,1932.5,2181.008184,105.8319727,0.137165781,7776477.933,25900000.0,100000000,0,117000000,12900000.0,33200000.0,100000000,0,353430,70686.0,100599.1453,216001,47,336,200,0.085728613,0.051437168,0,5792,726.1764706,1531.092797,2344245.154,0,0,1,771.5625,750,274,235,2,32,4.0,4,4,58100000.0,100000000,16000000,DoS
80,84911189,5,359,347,0,71.8,153.870725,4344,0,1656.428571,1760.597234,140.7823885,0.141324131,7719199.0,25500000.0,84700000,12,84800000,21200000.0,42400000.0,84700000,1018,84900000,14200000.0,34600000.0,84800000,33,144,232,0.058885055,0.082439076,0,4344,920.0,1497.826815,2243485.167,1,0,0,996.6666667,359,0,235,2,20,9000.0,9000,9000,84700000.0,84700000,84700000,DoS
80,99110765,7,289,289,0,41.28571429,109.2317327,5792,0,1932.5,2181.008184,119.9062483,0.131166377,8259230.417,28600000.0,99100000,1,99100000,16500000.0,40500000.0,99100000,1,20554,4110.8,5539.873257,11106,46,232,200,0.070628049,0.060538328,0,5792,848.8571429,1668.417576,2783617.209,0,0,1,914.1538462,289,251,235,1,32,995.0,995,995,99100000.0,99100000,99100000,DoS
80,84210213,6,354,336,0,59.0,135.7335625,7240,0,1656.428571,2566.885263,141.8949029,0.154375574,7017517.75,24300000.0,84100000,1,84100000,16800000.0,37600000.0,84100000,1,84200000,14000000.0,34300000.0,84100000,45,164,232,0.071250265,0.083125309,0,7240,853.9285714,1934.38547,3741847.148,1,0,0,919.6153846,354,0,235,3,20,11031.0,11031,11031,84100000.0,84100000,84100000,DoS
80,100720816,8,644,322,0,80.5,149.0570361,7240,0,1932.5,2695.639126,121.5141069,0.13899808,7747755.077,27800000.0,100000000,1,101000000,14400000.0,37900000.0,100000000,1,368488,73697.6,103236.7067,215904,74,264,200,0.079427474,0.059570606,0,7240,815.9333333,1870.081147,3497203.495,0,0,1,874.2142857,644,274,235,2,32,986.0,986,986,100000000.0,100000000,100000000,DoS
80,98522708,5,365,353,0,73.0,156.5535052,5792,0,1932.5,2989.558881,121.393334,0.111649387,9852270.8,31100000.0,98500000,4,98500000,24600000.0,49200000.0,98500000,4,98500000,19700000.0,44000000.0,98500000,86,144,200,0.050749722,0.060899666,0,5792,997.1666667,2241.899959,5026115.424,1,0,0,1087.818182,365,0,235,2,20,17983.0,17983,17983,98500000.0,98500000,98500000,DoS
80,98726860,7,347,323,0,49.57142857,120.6038379,4344,0,1288.333333,1343.856763,120.95999,0.162063293,6581790.667,25500000.0,98700000,1,98700000,16400000.0,40300000.0,98700000,4,98700000,12300000.0,34900000.0,98700000,1,184,296,0.070902691,0.091160602,0,4344,702.8235294,1148.17808,1318312.904,1,0,0,746.75,347,0,235,4,20,14979.0,14979,14979,98700000.0,98700000,98700000,DoS
80,34992572,6,324,306,0,54.0,123.4892708,7240,0,1656.428571,2566.885263,340.6151454,0.371507416,2916047.667,10100000.0,34800000,2,34900000,6971999.6,15600000.0,34800000,2,35000000,5832090.833,14200000.0,34800000,90,164,232,0.171464961,0.200042455,0,7240,851.7857143,1935.019864,3744301.874,1,0,0,917.3076923,324,0,235,3,20,9994.0,9994,9994,34800000.0,34800000,34800000,DoS
80,105632377,16,2541,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.11192546,0.179869094,5868465.389,12500000.0,51300000,83,106000000,7042152.933,13500000.0,51300000,207,103000000,51300000.0,27900000.0,71000000,31600000,536,100,0.151468711,0.028400383,0,231,127.35,117.5733925,13823.50263,0,1,0,134.0526316,2541,29200,0,11,32,4704883.0,9409296,470,19200000.0,51300000,5967128,DoS
80,99735837,7,375,375,0,53.57142857,141.7366774,5792,0,1656.428571,2118.227235,120.0170406,0.140370808,7671987.462,27700000.0,99700000,1,99700000,16600000.0,40700000.0,99700000,1,33614,5602.333333,9449.907548,23118,46,232,232,0.070185404,0.070185404,0,5792,798.0,1619.439365,2622583.857,0,0,1,855.0,375,251,235,1,32,7.0,7,7,99700000.0,99700000,99700000,DoS
80,1117,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2685.765443,558.5,784.1814203,1113,4,1117,1117.0,0.0,1117,1117,0,0.0,0.0,0,0,64,32,1790.510295,895.2551477,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,235,0,32,0.0,0,0,0.0,0,0,DoS
80,105581414,16,2541,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.12356402,0.179955915,5865634.111,12500000.0,51300000,58,106000000,7038757.067,13500000.0,51300000,706,103000000,51300000.0,28100000.0,71200000,31400000,536,100,0.151541823,0.028414092,0,231,127.35,117.5733925,13823.50263,0,1,0,134.0526316,2541,29200,0,11,32,4707448.0,9414536,360,19200000.0,51300000,5775468,DoS
80,98734849,6,353,335,0,58.83333333,135.3254103,11584,0,2319.0,5179.294643,121.0109715,0.111409498,9873484.9,31200000.0,98700000,14,98700000,19700000.0,44100000.0,98700000,14,98700000,24700000.0,49300000.0,98700000,187,164,168,0.060768817,0.050640681,0,11584,996.1666667,3335.666346,11100000.0,1,0,0,1086.727273,353,0,235,3,20,9991.0,9991,9991,98700000.0,98700000,98700000,DoS
80,148717,3,291,291,0,97.0,168.0089283,7240,0,2319.0,3331.638186,79923.61331,53.79344661,21245.28571,50569.0137,135501,21,12988,6494.0,7786.659874,12000,988,148606,37151.5,65843.17582,135501,47,104,168,20.17254248,33.62090413,0,7240,1320.666667,2638.069702,6959411.75,0,1,0,1485.75,291,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
80,10613380,8,388,388,0,48.5,137.1787156,11632,0,2908.0,5816.0,1132.532709,1.130648295,964852.7273,2150146.458,5607426,3,5610539,801505.5714,2119755.866,5608660,3,10600000,3537778.0,3077801.383,5607426,899,264,136,0.75376553,0.376882765,0,11632,924.6153846,3218.95546,10400000.0,0,1,0,1001.666667,388,29200,235,1,32,945.0,945,945,5607426.0,5607426,5607426,DoS
80,84999181,8,329,329,0,41.125,116.3190655,5792,0,2319.0,3170.403917,140.2837046,0.15294265,7083265.083,24500000.0,84800000,2,84900000,12100000.0,32100000.0,84800000,2,158458,39614.5,70666.77836,145222,74,264,168,0.094118554,0.058824096,0,5792,851.7142857,2094.811335,4388234.527,0,0,1,917.2307692,329,274,235,1,32,1009.0,1009,1009,84800000.0,84800000,84800000,DoS
80,98303881,7,316,310,0,45.14285714,116.812426,5792,0,1932.5,2179.547086,121.1651044,0.132242999,8191990.083,28400000.0,98200000,0,98300000,16400000.0,40100000.0,98200000,0,64600,12920.0,22994.98336,53165,52,220,200,0.071207768,0.06103523,0,5792,850.7857143,1666.915446,2778607.104,0,0,1,916.2307692,316,251,235,2,20,4.0,4,4,98200000.0,98200000,98200000,DoS
80,100612698,6,389,371,0,64.83333333,150.019221,5792,0,1656.428571,2120.732252,119.1102141,0.129208343,8384391.5,29000000.0,100000000,1,100000000,20100000.0,44900000.0,100000000,1,101000000,16800000.0,41000000.0,100000000,45,164,232,0.05963462,0.069573723,0,5792,856.4285714,1665.498942,2773886.725,1,0,0,922.3076923,389,0,235,3,20,11015.0,11015,11015,100000000.0,100000000,100000000,DoS
80,17667,2,12,6,6,6.0,0.0,0,0,0.0,0.0,679.2324673,226.4108224,5889.0,9708.727466,17096,37,571,571.0,0.0,571,571,17630,17630.0,0.0,17630,17630,40,64,113.2054112,113.2054112,0,6,3.6,3.286335345,10.8,1,0,0,4.5,12,0,235,1,20,0.0,0,0,0.0,0,0,DoS
80,102253956,10,405,399,0,40.5,125.9781727,4355,0,1932.5,2182.468304,117.3548728,0.156473164,6816930.4,25600000.0,99200000,1,102000000,11400000.0,33000000.0,99200000,1,3775,755.0,1266.355203,2991,15,332,200,0.097795727,0.058677436,0,4355,705.8823529,1539.314494,2369489.11,0,0,1,750.0,405,251,235,2,20,1999.0,1999,1999,99200000.0,99200000,99200000,DoS
80,86488387,10,314,308,0,31.4,97.20562398,5792,0,1932.5,2537.820147,137.6947867,0.184995935,5765892.467,22100000.0,85500000,1,86500000,9609782.667,28500000.0,85500000,1,872,174.4,235.9730917,577,3,324,200,0.115622459,0.069373476,0,5792,700.5294118,1702.246461,2897643.015,0,0,1,744.3125,314,251,235,2,20,1996.0,1996,1996,85500000.0,85500000,85500000,DoS
80,83359399,6,340,340,0,56.66666667,138.8044188,4344,0,1932.5,1754.831473,143.1752165,0.143954973,7578127.182,25100000.0,83300000,2,83300000,16700000.0,37200000.0,83300000,2,106675,21335.0,40670.4845,93395,16,200,200,0.071977486,0.071977486,0,4344,918.0769231,1498.967893,2246904.744,0,0,1,994.5833333,340,274,235,1,32,6.0,6,6,83300000.0,83300000,83300000,DoS
80,98363685,9,356,356,0,39.55555556,118.6666667,4344,0,1932.5,1754.831473,121.4980915,0.152495304,7025977.5,26300000.0,98300000,0,98300000,12300000.0,34800000.0,98300000,0,44430,8886.0,13991.45078,32151,33,296,200,0.091497182,0.060998121,0,4344,746.9375,1390.553629,1933639.396,0,0,1,796.7333333,356,251,235,1,32,1000.0,1000,1000,98300000.0,98300000,98300000,DoS
80,68353642,5,316,304,0,63.2,134.6447177,4344,0,1656.428571,1947.638216,174.2555283,0.17555758,6213967.455,20600000.0,68200000,5,68200000,17100000.0,34100000.0,68200000,5,68400000,11400000.0,27800000.0,68200000,47,144,232,0.073148992,0.102408589,0,4344,916.6923077,1610.75445,2594529.897,1,0,0,993.0833333,316,0,235,2,20,10994.0,10994,10994,68200000.0,68200000,68200000,DoS
80,1804666,7,1795,359,0,256.4285714,175.1740631,2896,0,1656.428571,1302.532387,7419.655493,7.757668178,138820.4615,244531.6071,831954,5,1671967,278661.1667,311350.8666,831954,5,1804483,300747.1667,673767.5764,1671837,48,232,232,3.878834089,3.878834089,0,2896,892.6666667,1136.32966,1291245.095,0,1,0,956.4285714,1795,29200,235,5,32,0.0,0,0,0.0,0,0,DoS
80,758554,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7.909786251,151710.8,317214.6241,718354,219,758554,151710.8,317214.6241,718354,219,0,0.0,0.0,0,0,192,0,7.909786251,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,274,-1,0,32,0.0,0,0,0.0,0,0,DoS
80,11873071,5,597,597,0,119.4,266.9865165,3525,0,881.25,1762.5,347.1721849,0.758017871,1484133.875,2791015.415,6867965,3,6875009,1718752.25,3436354.524,6873284,3,11900000,3957675.667,3550544.134,6867965,1726,168,136,0.421121039,0.336896831,0,3525,412.2,1109.701942,1231438.4,0,1,0,458.0,597,29200,236,1,32,1770.0,1770,1770,6867965.0,6867965,6867965,DoS
80,85444072,6,416,398,0,69.33333333,161.0399536,4344,0,1656.428571,1947.638216,140.571484,0.152146307,7120339.333,24600000.0,85300000,5,85300000,17100000.0,38100000.0,85300000,5,85400000,14200000.0,34800000.0,85300000,47,164,232,0.070221372,0.081924934,0,4344,858.3571429,1564.257681,2446902.093,1,0,0,924.3846154,416,0,235,3,20,11975.0,11975,11975,85300000.0,85300000,85300000,DoS
80,100861601,6,371,371,0,61.83333333,151.4601158,5792,0,1932.5,2181.008184,118.6378154,0.118974911,9169236.455,30400000.0,101000000,2,101000000,20100000.0,45000000.0,101000000,2,147313,29462.6,60335.65062,137127,44,200,200,0.059487455,0.059487455,0,5792,920.4615385,1715.486307,2942893.269,0,0,1,997.1666667,371,251,235,1,32,5.0,5,5,101000000.0,101000000,101000000,DoS
80,83385179,7,355,349,0,50.71428571,131.5506421,5792,0,1932.5,2181.008184,143.3108394,0.155903005,6948764.917,24000000.0,83200000,1,83200000,13900000.0,34000000.0,83200000,1,147513,29502.6,59858.70673,136246,14,220,200,0.083947772,0.071955233,0,5792,853.5714286,1666.709781,2777921.495,0,0,1,919.2307692,355,251,235,2,20,1985.0,1985,1985,83200000.0,83200000,83200000,DoS
80,83418137,7,355,355,0,50.71428571,134.1773879,7240,0,2319.0,3331.638186,143.2542182,0.143853608,7583467.0,25100000.0,83300000,1,83300000,13900000.0,34000000.0,83300000,1,147445,36861.25,65785.35493,135180,84,232,168,0.083914605,0.059939003,0,7240,919.2307692,2244.052775,5035772.859,0,0,1,995.8333333,355,251,235,1,32,988.0,988,988,83300000.0,83300000,83300000,DoS
80,100168651,5,357,345,0,71.4,152.9764688,5792,0,1656.428571,2120.732252,119.3187677,0.11979796,9106241.0,30200000.0,100000000,39,100000000,25000000.0,50000000.0,100000000,989,100000000,16700000.0,40900000.0,100000000,45,144,232,0.049915816,0.069882143,0,5792,919.8461538,1715.394359,2942577.808,1,0,0,996.5,357,0,235,2,20,11016.0,11016,11016,100000000.0,100000000,100000000,DoS
80,85193093,6,376,358,0,62.66666667,144.7130494,5792,0,1656.428571,2120.732252,140.5160862,0.15259453,7099424.417,24500000.0,85000000,1,85100000,17000000.0,38000000.0,85000000,1,85200000,14200000.0,34700000.0,85000000,46,164,232,0.070428245,0.082166285,0,5792,855.5,1665.794001,2774869.654,1,0,0,921.3076923,376,0,235,3,20,10005.0,10005,10005,85000000.0,85000000,85000000,DoS
80,85160117,6,318,318,0,53.0,129.8229564,5792,0,1656.428571,2118.227235,139.8894273,0.152653618,7096676.417,24500000.0,85000000,1,85000000,17000000.0,38000000.0,85000000,1,151488,25248.0,55052.08724,137032,1,200,232,0.070455516,0.082198102,0,5792,850.9285714,1666.216833,2776278.533,0,0,1,916.3846154,318,274,235,1,32,3.0,3,3,85000000.0,85000000,85000000,DoS
80,97688727,7,319,313,0,45.57142857,117.9461136,5792,0,1932.5,2181.008184,121.9588008,0.133075744,8140727.25,28200000.0,97600000,1,97700000,16300000.0,39900000.0,97600000,1,40514,8102.8,13070.15358,30176,52,220,200,0.07165617,0.061419574,0,5792,851.0,1667.57567,2780808.615,0,0,1,916.4615385,319,274,235,2,20,1012.0,1012,1012,97600000.0,97600000,97600000,DoS
80,99728726,8,307,307,0,38.375,108.5408909,4344,0,1932.5,1977.812908,119.3437486,0.140380817,7671440.462,27700000.0,99700000,0,99700000,14200000.0,37700000.0,99700000,0,26546,5309.2,7271.886667,15184,49,264,200,0.08021761,0.060163207,0,4344,793.4666667,1526.351058,2329747.552,0,0,1,850.1428571,307,274,235,1,32,986.0,986,986,99700000.0,99700000,99700000,DoS
80,31605981,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.126558325,10500000.0,18200000.0,31600000,60,517,517.0,0.0,517,517,31600000,31600000.0,0.0,31600000,31600000,72,80,0.063279162,0.063279162,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,517.0,517,517,31600000.0,31600000,31600000,DoS
80,11305389,7,558,558,0,79.71428571,210.9041759,10184,0,2326.4,4437.056321,1078.246843,1.061440699,1027762.636,2303854.982,6301321,1,6306382,1051063.667,2574190.499,6305608,1,11300000,2826331.25,3305794.563,6301321,174,232,168,0.619173741,0.442266958,0,10184,937.6923077,2809.084293,7890954.564,0,1,0,1015.833333,558,29200,235,1,32,817.0,817,817,6301321.0,6301321,6301321,DoS
80,83732210,5,380,368,0,76.0,163.260528,5792,0,1656.428571,2120.732252,143.0154537,0.143314025,7612019.091,25200000.0,83600000,4,83600000,20900000.0,41800000.0,83600000,4,83700000,14000000.0,34100000.0,83600000,8,144,232,0.059714177,0.083599848,0,5792,921.6153846,1714.76381,2940414.923,1,0,0,998.4166667,380,0,235,2,20,14006.0,14006,14006,83600000.0,83600000,83600000,DoS
80,14001,4,24,6,6,6.0,0.0,0,0,0.0,0.0,1714.163274,357.1173488,3500.25,5688.337096,12009,66,14001,4667.0,6358.363547,12009,988,0,0.0,0.0,0,0,80,32,285.693879,71.42346975,0,6,5.0,2.449489743,6.0,1,0,0,6.0,24,0,235,3,20,0.0,0,0,0.0,0,0,DoS
80,84243223,5,340,328,0,68.0,145.3753762,5792,0,1656.428571,2119.480114,141.6731171,0.142444693,7658474.818,25300000.0,84100000,5,84100000,21000000.0,42000000.0,84100000,5,84200000,14000000.0,34300000.0,84100000,47,144,232,0.059351955,0.083092737,0,5792,918.5384615,1715.101776,2941574.103,1,0,0,995.0833333,340,0,235,2,20,11003.0,11003,11003,84100000.0,84100000,84100000,DoS
80,85664027,5,347,335,0,69.4,148.5052188,4344,0,1656.428571,1760.597234,139.4050737,0.140082137,7787638.818,25700000.0,85400000,31,85500000,21400000.0,42700000.0,85400000,1009,85700000,14300000.0,34900000.0,85400000,47,144,232,0.058367557,0.08171458,0,4344,919.0769231,1498.213017,2244642.244,1,0,0,995.6666667,347,0,235,2,20,10993.0,10993,10993,85400000.0,85400000,85400000,DoS
80,85477163,9,398,392,0,44.22222222,130.4317616,5792,0,1932.5,2181.008184,140.3064816,0.175485469,6105511.643,22800000.0,85300000,1,85300000,10700000.0,30200000.0,85300000,1,145474,29094.8,57899.89558,132186,46,284,200,0.105291281,0.070194187,0,5792,749.5625,1578.089941,2490367.863,0,0,1,799.5333333,398,251,235,2,20,1999.0,1999,1999,85300000.0,85300000,85300000,DoS
80,100451628,8,347,341,0,43.375,120.2769869,7240,0,2319.0,3331.638186,118.8830907,0.129415523,8370969.0,29000000.0,100000000,0,100000000,14300000.0,37900000.0,100000000,0,133155,33288.75,58723.91587,120978,85,252,168,0.079640322,0.049775201,0,7240,853.0,2170.038071,4709065.231,0,0,1,918.6153846,347,274,235,2,20,981.0,981,981,100000000.0,100000000,100000000,DoS
80,82807357,5,370,358,0,74.0,158.7891684,4344,0,1656.428571,1947.638216,144.4919924,0.14491466,7527941.545,24900000.0,82600000,10,82700000,20700000.0,41300000.0,82600000,10,82800000,13800000.0,33700000.0,82700000,67,144,232,0.060381108,0.084533552,0,4344,920.8461538,1609.111548,2589239.974,1,0,0,997.5833333,370,0,235,2,20,12004.0,12004,12004,82600000.0,82600000,82600000,DoS
80,85277212,8,330,330,0,41.25,116.6726189,5792,0,2319.0,2629.518777,139.8380613,0.152444008,7106434.333,24600000.0,85100000,1,85100000,12200000.0,32200000.0,85100000,1,164609,41152.25,73637.81635,151225,86,264,168,0.093811697,0.058632311,0,5792,851.7857143,1850.106782,3422895.104,0,0,1,917.3076923,330,274,235,1,32,1019.0,1019,1019,85100000.0,85100000,85100000,DoS
80,83188135,6,393,375,0,65.5,151.651904,4344,0,1656.428571,1760.597234,144.1070893,0.156272286,6932344.583,24000000.0,83000000,16,83100000,16600000.0,37100000.0,83000000,964,83200000,13900000.0,33900000.0,83000000,16,164,232,0.07212567,0.084146615,0,4344,856.7142857,1458.920646,2128449.451,1,0,0,922.6153846,393,0,235,3,20,14016.0,14016,14016,83000000.0,83000000,83000000,DoS
80,86196349,8,354,354,0,44.25,125.1579003,4344,0,1932.5,1754.831473,138.625361,0.162419872,6630488.385,23900000.0,86100000,5,86100000,12300000.0,32500000.0,86100000,5,144576,28915.2,58523.1517,133259,15,264,200,0.092811356,0.069608517,0,4344,796.6,1424.561276,2029374.829,0,0,1,853.5,354,251,235,1,32,1074.0,1074,1074,86100000.0,86100000,86100000,DoS
80,97739879,8,352,346,0,44.0,122.0444884,5792,0,1932.5,2181.008184,122.2326048,0.143237337,7518452.231,27100000.0,97700000,1,97700000,14000000.0,36900000.0,97700000,1,33604,6720.8,9900.431087,22268,46,252,200,0.081849907,0.06138743,0,5792,796.4666667,1621.191928,2628263.267,0,0,1,853.3571429,352,251,235,2,20,1022.0,1022,1022,97700000.0,97700000,97700000,DoS
80,99703039,8,394,394,0,49.25,139.3000359,8688,0,2898.75,4095.56617,120.247087,0.120357415,9063912.636,30000000.0,99600000,0,99600000,14200000.0,37600000.0,99600000,0,147759,49253.0,75754.63424,136501,188,264,136,0.080238276,0.040119138,0,8688,922.2307692,2466.958389,6085883.692,0,0,1,999.0833333,394,274,235,1,32,1000.0,1000,1000,99600000.0,99600000,99600000,DoS
80,98090735,8,347,347,0,43.375,122.6830265,4344,0,1932.5,1754.831473,121.7444237,0.142724998,7545441.154,27200000.0,98000000,1,98000000,14000000.0,37100000.0,98000000,1,62435,12487.0,22146.68674,51198,31,264,200,0.081557142,0.061167856,0,4344,796.1333333,1424.71776,2029820.695,0,0,1,853.0,347,274,235,1,32,1000.0,1000,1000,98000000.0,98000000,98000000,DoS
80,3003035,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998989356,1501517.5,710541.1988,2003946,999089,3003035,1501517.5,710541.1988,2003946,999089,0,0.0,0.0,0,0,120,0,0.998989356,0.0,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,-1,0,40,0.0,0,0,0.0,0,0,DoS
80,83384178,5,359,347,0,71.8,153.870725,4344,0,1656.428571,1760.597234,143.3605306,0.143912194,7580379.818,25100000.0,83200000,3,83200000,20800000.0,41600000.0,83200000,3,83400000,13900000.0,34000000.0,83200000,49,144,232,0.059963414,0.08394878,0,4344,920.0,1497.826815,2243485.167,1,0,0,996.6666667,359,0,235,2,20,11999.0,11999,11999,83200000.0,83200000,83200000,DoS
80,85427154,7,308,308,0,44.0,116.4130577,5792,0,1932.5,2181.008184,139.3350878,0.152176438,7118929.5,24600000.0,85300000,1,85300000,14200000.0,34800000.0,85300000,1,148411,29682.2,58734.13051,134202,46,232,200,0.081941159,0.070235279,0,5792,850.2142857,1667.934798,2782006.489,0,0,1,915.6153846,308,274,235,1,32,5.0,5,5,85300000.0,85300000,85300000,DoS
80,86062100,8,349,349,0,43.625,123.3901333,5792,0,1932.5,2181.008184,138.7835063,0.162673232,6620161.538,23800000.0,85900000,0,85900000,12300000.0,32500000.0,85900000,0,197502,39500.4,77418.16848,177121,45,264,200,0.092956133,0.0697171,0,5792,796.2666667,1621.342322,2628750.924,0,0,1,853.1428571,349,274,235,1,32,1009.0,1009,1009,85900000.0,85900000,85900000,DoS
80,101318617,7,395,395,0,56.42857143,149.2959668,7240,0,2319.0,3331.638186,118.3395545,0.118438253,9210783.364,30200000.0,100000000,1,101000000,16900000.0,40800000.0,100000000,1,185284,46321.0,85364.43564,174141,88,240,168,0.069088981,0.049349272,0,7240,922.3076923,2243.241939,5032134.397,0,0,1,999.1666667,395,274,235,1,32,2.0,2,2,100000000.0,100000000,100000000,DoS
80,83818090,10,726,360,0,72.6,151.4846527,4344,0,1932.5,1754.831473,146.9969072,0.19088958,5587872.667,21500000.0,83400000,1,83700000,9297847.778,27800000.0,83400000,1,367357,73471.4,105706.5936,229941,16,316,200,0.119305988,0.071583593,0,4344,724.7647059,1349.396047,1820869.691,0,0,1,770.0625,726,251,235,3,20,999.0,999,999,83400000.0,83400000,83400000,DoS
80,97592230,6,331,331,0,55.16666667,135.1301841,5792,0,1932.5,2537.820147,122.2023516,0.122960609,8872020.909,29400000.0,97600000,0,97600000,19500000.0,43600000.0,97600000,0,3148,629.6,1135.177211,2656,48,200,200,0.061480304,0.061480304,0,5792,917.3846154,1910.035451,3648235.423,0,0,1,993.8333333,331,274,235,1,32,4.0,4,4,97600000.0,97600000,97600000,DoS
80,25143576,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.07954318,25100000.0,0.0,25100000,25100000,25100000,25100000.0,0.0,25100000,25100000,0,0.0,0.0,0,0,64,0,0.07954318,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,284,-1,0,32,0.0,0,0,25100000.0,25100000,25100000,DoS
80,26594,1,6,6,6,6.0,0.0,11,0,5.5,7.778174593,639.2419343,112.8074002,13297.0,18717.1165,26532,62,0,0.0,0.0,0,0,26532,26532.0,0.0,26532,26532,20,64,37.60246672,75.20493344,0,11,5.75,4.5,20.25,1,0,0,7.666666667,6,0,235,0,20,0.0,0,0,0.0,0,0,DoS
80,85326430,7,359,353,0,51.28571429,133.062284,4344,0,1656.428571,1757.579003,140.0972712,0.164075773,6563571.538,23600000.0,85200000,2,85200000,14200000.0,34800000.0,85200000,2,151772,25295.33333,54698.39692,136280,14,220,232,0.082037887,0.082037887,0,4344,796.9333333,1422.746261,2024206.924,0,0,1,853.8571429,359,274,235,2,20,1995.0,1995,1995,85200000.0,85200000,85200000,DoS
80,18510944,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.108044193,18500000.0,0.0,18500000,18500000,18500000,18500000.0,0.0,18500000,18500000,0,0.0,0.0,0,0,64,0,0.108044193,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,410,-1,0,32,0.0,0,0,18500000.0,18500000,18500000,DoS
80,36974343,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.054091563,37000000.0,0.0,37000000,37000000,37000000,37000000.0,0.0,37000000,37000000,0,0.0,0.0,0,0,64,0,0.054091563,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,410,-1,0,32,0.0,0,0,37000000.0,37000000,37000000,DoS
80,88622302,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.022567683,88600000.0,0.0,88600000,88600000,88600000,88600000.0,0.0,88600000,88600000,0,0.0,0.0,0,0,64,0,0.022567683,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,296,-1,0,32,0.0,0,0,88600000.0,88600000,88600000,DoS
80,11331968,7,393,393,0,56.14285714,148.5400379,7240,0,2326.4,3340.904788,1061.15725,1.058951102,1030178.909,2310151.313,6331149,77,6336121,1056020.167,2585962.984,6334595,239,11300000,2832972.75,3315520.572,6331149,193,232,168,0.617721476,0.441229626,0,7240,925.0,2249.788657,5061549.0,0,1,0,1002.083333,393,29200,235,1,32,874.0,874,874,6331149.0,6331149,6331149,DoS
80,83152699,8,363,363,0,45.375,128.3398808,4344,0,1656.428571,1757.579003,143.8077193,0.180391018,5939478.5,22200000.0,83000000,1,83000000,11900000.0,31400000.0,83000000,1,160015,26669.16667,58481.13327,145498,15,264,232,0.096208543,0.084182475,0,4344,747.375,1388.895286,1929030.117,0,0,1,797.2,363,274,235,1,32,974.0,974,974,83000000.0,83000000,83000000,DoS
80,84917270,7,368,362,0,52.57142857,136.4634959,5792,0,1932.5,2179.547086,140.8782925,0.153090178,7076439.167,24500000.0,84800000,3,84800000,14100000.0,34600000.0,84800000,3,163626,32725.2,61774.87606,142027,74,220,200,0.082433173,0.070657005,0,5792,854.5,1665.675227,2774473.962,0,0,1,920.2307692,368,274,235,2,20,2038.0,2038,2038,84800000.0,84800000,84800000,DoS
80,34969625,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.057192492,35000000.0,0.0,35000000,35000000,35000000,35000000.0,0.0,35000000,35000000,0,0.0,0.0,0,0,64,0,0.057192492,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,410,-1,0,32,0.0,0,0,35000000.0,35000000,35000000,DoS
