'Flow Duration','Tot Fwd Pkts','Tot Bwd Pkts','TotLen Fwd Pkts','TotLen Bwd Pkts','Fwd Pkt Len Max','Fwd Pkt Len Min','Fwd Pkt Len Mean','Fwd Pkt Len Std','Bwd Pkt Len Max','Bwd Pkt Len Min','Bwd Pkt Len Mean','Bwd Pkt Len Std','Flow Byts/s','Flow Pkts/s','Flow IAT Mean','Flow IAT Std','Flow IAT Max','Flow IAT Min','Fwd IAT Tot','Fwd IAT Mean','Fwd IAT Std','Fwd IAT Max','Fwd IAT Min','Bwd IAT Tot','Bwd IAT Mean','Bwd IAT Std','Bwd IAT Max','Bwd IAT Min','Bwd PSH Flags','Bwd URG Flags','Fwd Header Len','Bwd Header Len','Fwd Pkts/s','Bwd Pkts/s','Pkt Len Min','Pkt Len Max','Pkt Len Mean','Pkt Len Std','Pkt Len Var','FIN Flag Cnt','SYN Flag Cnt','RST Flag Cnt','PSH Flag Cnt','ACK Flag Cnt','URG Flag Cnt','CWE Flag Count','ECE Flag Cnt','Down/Up Ratio','Pkt Size Avg','Fwd Seg Size Avg','Bwd Seg Size Avg','Subflow Fwd Pkts','Subflow Fwd Byts','Subflow Bwd Pkts','Subflow Bwd Byts','Init Bwd Win Byts','Fwd Act Data Pkts','Active Mean','Active Std','Active Max','Active Min','Idle Mean','Idle Std','Idle Max','Idle Min',Label
119300552,45,1,900,20,20,20,20.0,0.0,20,20,20.0,0.0,7.7116,0.3856,2651123.378,3112.4453,2655671,2643154,116657009,2651295.659,2923.3376,2655671,2643154,0,0.0,0.0,0,0,0,0,360,8,0.3772,0.0084,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20.4348,20.0,20.0,45,900,1,20,-1,45,0,0,0,0,0,0,0,0,Normal
140,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14285.7143,140.0,0.0,140,140,0,0.0,0.0,0,0,140,140.0,0.0,140,140,0,0,0,52,0.0,14285.7143,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Port_Scan
73140581,1,1,300,300,300,300,300.0,0.0,300,300,300.0,0.0,8.2034,0.0273,73140581.0,0.0,73140581,73140581,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,8,8,0.0137,0.0137,300,300,300.0,0.0,0.0,0,0,0,0,0,0,0,0,1,450.0,300.0,300.0,1,300,1,300,-1,1,0,0,0,0,73140581,0,73140581,73140581,Normal
3426,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,583.7712,3426.0,0.0,3426,3426,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,291.8856,291.8856,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
73583,3,1,32,0,32,0,10.6667,18.4752,0,0,0.0,0.0,434.8831,54.3604,24527.6667,37746.534,67994,0,67994,33997.0,48079.0185,67994,0,0,0.0,0.0,0,0,0,0,60,32,40.7703,13.5901,0,32,6.4,14.3108,204.8,0,1,0,0,0,0,0,0,0,8.0,10.6667,0.0,3,32,1,0,64240,1,0,0,0,0,0,0,0,0,Normal
34991,7,1,273,39,39,39,39.0,0.0,39,39,39.0,0.0,8916.5785,228.6302,4998.7143,7339.4563,20933,721,33951,5658.5,7809.2559,20933,721,0,0.0,0.0,0,0,0,0,56,8,200.0514,28.5788,39,39,39.0,0.0,0.0,0,0,0,0,0,0,0,0,0,43.875,39.0,39.0,7,273,1,39,-1,7,0,0,0,0,0,0,0,0,Normal
1527549,2,1,100,50,50,50,50.0,0.0,50,50,50.0,0.0,98.1965,1.9639,763774.5,871.8627,764391,763158,764391,764391.0,0.0,764391,764391,0,0.0,0.0,0,0,0,0,16,8,1.3093,0.6546,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.6667,50.0,50.0,2,100,1,50,-1,2,0,0,0,0,0,0,0,0,Normal
10534,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,451300.5506,1139.1684,957.6364,2230.3644,7628,53,10113,3371.0,3755.2692,7628,528,10534,1504.8571,2785.3955,7786,124,0,0,80,184,379.7228,759.4456,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
18051,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,110.7972,18051.0,0.0,18051,18051,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,55.3986,55.3986,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
4443,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,450.1463,4443.0,0.0,4443,4443,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,225.0731,225.0731,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
104025355,62,1,39776,656,656,624,641.5484,16.0549,656,656,656.0,0.0,388.6745,0.6056,1677828.306,5454098.284,26872898,950,104019843,1705243.328,5495052.297,26872898,950,0,0.0,0.0,0,0,0,0,496,8,0.596,0.0096,624,656,642.0,16.0,256.0,0,0,0,0,0,0,0,0,0,652.1905,641.5484,656.0,62,39776,1,656,-1,62,7070964,603498,7726273,6538036,25505222,2086490,26872898,23103671,Normal
6431,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,739076.3489,1865.9617,584.6364,1200.6872,4104,48,6186,2062.0,1926.0042,4104,278,6431,918.7143,1531.3859,4317,108,0,0,80,184,621.9872,1243.9745,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
4169,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,479.7314,4169.0,0.0,4169,4169,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,239.8657,239.8657,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
90238782,3,3,0,3,0,0,0.0,0.0,1,1,1.0,0.0,0.0332,0.0665,18047756.4,24605145.19,45001348,78690,90160092,45080046.0,14.1421,45080056,45080036,90160083,45080041.5,4.9497,45080045,45080038,0,0,96,60,0.0332,0.0332,0,1,0.5714,0.5345,0.2857,0,0,0,0,1,0,0,0,1,0.6667,0.0,1.0,3,0,3,3,258,0,78699,13,78708,78690,45001342,8,45001348,45001337,Normal
18051,4,8,314,4434,314,0,78.5,157.0,1460,0,554.25,750.2544,263032.519,664.7831,1641.0,4449.0262,15003,44,17678,5892.6667,7951.2145,15003,351,18051,2578.7143,5557.5832,15145,165,0,0,80,184,221.5944,443.1887,0,1460,365.2308,629.9601,396849.6923,0,1,0,0,0,0,0,0,2,395.6667,78.5,554.25,4,314,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6866,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,291.2904,6866.0,0.0,6866,6866,0,0.0,0.0,0,0,6866,6866.0,0.0,6866,6866,0,0,0,44,0.0,291.2904,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Port_Scan
6994,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,679153.5602,1715.7564,635.8182,1217.0386,3928,47,6810,2270.0,1783.5602,3928,383,6994,999.1429,1487.5983,4051,71,0,0,80,184,571.9188,1143.8376,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6495,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,731947.652,1847.5751,590.4545,1045.2478,3487,48,6205,2068.3333,1591.7303,3487,347,6495,927.8571,1261.4036,3597,114,0,0,80,184,615.8584,1231.7167,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
119343767,45,1,900,20,20,20,20.0,0.0,20,20,20.0,0.0,7.7088,0.3854,2652083.711,1821.1279,2653075,2643857,116690797,2652063.568,1837.1043,2653075,2643857,0,0.0,0.0,0,0,0,0,360,8,0.3771,0.0084,20,20,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,20.4348,20.0,20.0,45,900,1,20,-1,45,0,0,0,0,0,0,0,0,Normal
17692,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,113.0454,17692.0,0.0,17692,17692,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,56.5227,56.5227,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8739,4,8,326,4434,326,0,81.5,163.0,1460,0,554.25,750.2544,544684.7465,1373.1548,794.4545,1529.7265,4502,46,8556,2852.0,2381.8696,5075,338,8739,1248.4286,1832.425,4502,85,0,0,80,184,457.7183,915.4365,0,1460,366.1538,629.8875,396758.3077,0,1,0,0,0,0,0,0,2,396.6667,81.5,554.25,4,326,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5064,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,394.9447,5064.0,0.0,5064,5064,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,197.4724,197.4724,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
357,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5602.2409,357.0,0.0,357,357,0,0.0,0.0,0,0,357,357.0,0.0,357,357,0,0,0,52,0.0,5602.2409,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Port_Scan
7190,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,278.1641,7190.0,0.0,7190,7190,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,139.0821,139.0821,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
9585,3,7,316,4434,316,0,105.3333,182.4427,1460,0,633.4286,773.4224,495565.9885,1043.2968,1065.0,1180.8296,2996,62,6613,3306.5,931.2596,3965,2648,9585,1597.5,1366.3229,3060,180,0,0,60,164,312.989,730.3078,0,1460,431.8182,666.816,444643.5636,0,1,0,0,0,0,0,0,2,475.0,105.3333,633.4286,3,316,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5946,4,8,316,4434,316,0,79.0,158.0,1460,0,554.25,750.2544,798856.374,2018.1635,540.5455,1036.7462,3460,47,5630,1876.6667,1593.088,3460,274,5946,849.4286,1279.8135,3587,149,0,0,80,184,672.7212,1345.4423,0,1460,365.3846,629.9468,396832.9231,0,1,0,0,0,0,0,0,2,395.8333,79.0,554.25,4,316,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
21133,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,94.6387,21133.0,0.0,21133,21133,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,47.3194,47.3194,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7165,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,279.1347,7165.0,0.0,7165,7165,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,139.5673,139.5673,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
2740,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,729.927,2740.0,0.0,2740,2740,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,364.9635,364.9635,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,513,0,0,0,0,0,0,0,0,0,Brute_Force
9685,4,8,318,4434,318,0,79.5,159.0,1460,0,554.25,750.2544,490655.6531,1239.0294,880.4545,1342.3089,4371,10,9496,3165.3333,1362.6167,4371,1687,9685,1383.5714,1893.2809,5263,93,0,0,80,184,413.0098,826.0196,0,1460,365.5385,629.9339,396816.7692,0,1,0,0,0,0,0,0,2,396.0,79.5,554.25,4,318,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
20536,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,231349.8247,584.3397,1866.9091,3529.3159,12039,39,8366,2788.6667,2192.9187,5084,715,20536,2933.7143,4363.4416,12078,68,0,0,80,184,194.7799,389.5598,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6377,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,313.6271,6377.0,0.0,6377,6377,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,156.8135,156.8135,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
6912105,23,1,832,32,39,32,36.1739,2.9488,32,32,32.0,0.0,124.9981,3.4722,300526.3043,1031909.847,4514907,606,6911499,314159.0455,1054071.326,4514907,1055,0,0.0,0.0,0,0,0,0,184,8,3.3275,0.1447,32,39,35.84,3.0507,9.3067,0,0,0,0,0,0,0,0,0,37.3333,36.1739,32.0,23,832,1,32,-1,23,0,0,0,0,0,0,0,0,Normal
21346,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,93.6944,21346.0,0.0,21346,21346,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,46.8472,46.8472,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
33336,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,119.9904,11112.0,10191.9472,22879,5058,10457,5228.5,241.1234,5399,5058,0,0.0,0.0,0,0,0,0,0,0,89.9928,29.9976,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,-1,0,0,0,0,0,0,0,0,0,Normal
1499587,2,1,100,50,50,50,50.0,0.0,50,50,50.0,0.0,100.0275,2.0006,749793.5,275.0645,749988,749599,749988,749988.0,0.0,749988,749988,0,0.0,0.0,0,0,0,0,16,8,1.3337,0.6669,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.6667,50.0,50.0,2,100,1,50,-1,2,0,0,0,0,0,0,0,0,Normal
22841,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,87.5618,22841.0,0.0,22841,22841,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,43.7809,43.7809,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8205,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,243.7538,8205.0,0.0,8205,8205,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,121.8769,121.8769,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
25234,3,7,321,4434,321,0,107.0,185.3294,1460,0,633.4286,773.4224,188436.2368,396.2907,2803.7778,5444.1132,16603,44,8366,4183.0,2761.9591,6136,2230,25234,4205.6667,6442.1431,16764,62,0,0,60,164,118.8872,277.4035,0,1460,432.2727,666.7308,444530.0182,0,1,0,0,0,0,0,0,2,475.5,107.0,633.4286,3,321,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
7083,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,671043.3432,1694.1974,643.9091,1167.6116,3132,38,6831,2277.0,1782.563,3471,228,7083,1011.8571,1399.7093,3243,104,0,0,80,184,564.7325,1129.4649,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
12651,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,158.0903,12651.0,0.0,12651,12651,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,79.0451,79.0451,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
9580,3,7,316,4434,316,0,105.3333,182.4427,1460,0,633.4286,773.4224,495824.6347,1043.8413,1064.4444,1544.8731,4166,58,8330,4165.0,1248.7506,5048,3282,9580,1596.6667,1862.1341,4166,119,0,0,60,164,313.1524,730.6889,0,1460,431.8182,666.816,444643.5636,0,1,0,0,0,0,0,0,2,475.0,105.3333,633.4286,3,316,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
29398,4,8,322,4434,322,0,80.5,161.0,1460,0,554.25,750.2544,161779.7129,408.191,2672.5455,4992.0255,15930,46,27993,9331.0,7403.4616,15930,1325,29398,4199.7143,5978.1063,16215,537,0,0,80,184,136.0637,272.1274,0,1460,365.8462,629.9098,396786.3077,0,1,0,0,0,0,0,0,2,396.3333,80.5,554.25,4,322,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
8723,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,544881.3482,1375.6735,793.0,1514.6895,4739,54,8496,2832.0,2601.4275,5512,317,8723,1246.1429,1830.5242,4739,95,0,0,80,184,458.5578,917.1157,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
26912,3,7,319,4434,319,0,106.3333,184.1747,1460,0,633.4286,773.4224,176612.6635,371.5815,2990.2222,6732.9323,20295,46,26481,13240.5,10849.1393,20912,5569,26912,4485.3333,8044.0465,20295,52,0,0,60,164,111.4744,260.107,0,1460,432.0909,666.7645,444574.8909,0,1,0,0,0,0,0,0,2,475.3,106.3333,633.4286,3,319,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
244,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8196.7213,244.0,0.0,244,244,0,0.0,0.0,0,0,244,244.0,0.0,244,244,0,0,0,52,0.0,8196.7213,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Port_Scan
2409,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,830.22,2409.0,0.0,2409,2409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,415.11,415.11,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
119919099,438,420,14500,11944,35,33,33.105,0.4466,49,28,28.4381,2.2828,220.5153,7.1548,139928.937,59210.7916,202255,18068,119630454,273753.8993,46766.4723,305796,24039,119718819,285725.105,24928.9333,304998,25142,0,0,3504,3360,3.6525,3.5024,28,49,30.8231,2.8451,8.0945,0,0,0,0,0,0,0,0,0,30.859,33.105,28.4381,438,14500,420,11944,-1,438,0,0,0,0,0,0,0,0,Normal
6729,4,8,317,4434,317,0,79.25,158.5,1460,0,554.25,750.2544,706048.447,1783.3259,611.7273,1068.4338,3533,54,6510,2170.0,1565.6114,3533,460,6729,961.2857,1299.0343,3667,66,0,0,80,184,594.442,1188.8839,0,1460,365.4615,629.9403,396824.7692,0,1,0,0,0,0,0,0,2,395.9167,79.25,554.25,4,317,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
17513,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,114.2009,17513.0,0.0,17513,17513,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,57.1004,57.1004,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7819,3,7,318,4434,318,0,106.0,183.5974,1460,0,633.4286,773.4224,607750.3517,1278.9359,868.7778,1226.4988,3301,48,6877,3438.5,194.4544,3576,3301,7819,1303.1667,1590.3169,3869,92,0,0,60,164,383.6808,895.2551,0,1460,432.0,666.7815,444597.6,0,1,0,0,0,0,0,0,2,475.2,106.0,633.4286,3,318,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
28661,3,7,317,4434,317,0,105.6667,183.02,1460,0,633.4286,773.4224,165765.3257,348.9062,3184.5556,4899.9822,14792,120,19984,9992.0,9719.8898,16865,3119,28661,4776.8333,5621.6142,14792,155,0,0,60,164,104.6719,244.2343,0,1460,431.9091,666.7987,444620.4909,0,1,0,0,0,0,0,0,2,475.1,105.6667,633.4286,3,317,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
119999090,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.025,59999545.0,510.5311,59999906,59999184,59999906,59999906.0,0.0,59999906,59999906,0,0.0,0.0,0,0,0,0,0,0,0.0167,0.0083,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,1,0,-1,0,0,0,0,0,59999545,511,59999906,59999184,Normal
2438,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,820.3445,2438.0,0.0,2438,2438,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,410.1723,410.1723,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
2355,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,849.2569,2355.0,0.0,2355,2355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,424.6285,424.6285,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
8179,4,8,315,4434,315,0,78.75,157.5,1460,0,554.25,750.2544,580633.3293,1467.172,743.5455,1316.0286,3544,51,7888,2629.3333,2008.7751,4018,326,8179,1168.4286,1620.3817,3804,132,0,0,80,184,489.0573,978.1147,0,1460,365.3077,629.9534,396841.2308,0,1,0,0,0,0,0,0,2,395.75,78.75,554.25,4,315,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
18885,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105.9042,18885.0,0.0,18885,18885,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,52.9521,52.9521,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
24278,3,7,317,4434,317,0,105.6667,183.02,1460,0,633.4286,773.4224,195691.5726,411.8955,2697.5556,6607.6665,20188,49,23362,11681.0,12853.7871,20770,2592,24278,4046.3333,7966.761,20188,97,0,0,60,164,123.5687,288.3269,0,1460,431.9091,666.7987,444620.4909,0,1,0,0,0,0,0,0,2,475.1,105.6667,633.4286,3,317,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
18295,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,109.3195,18295.0,0.0,18295,18295,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,54.6597,54.6597,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
7722,4,8,319,4434,319,0,79.75,159.5,1460,0,554.25,750.2544,615514.1155,1554.0016,702.0,1288.9045,3684,40,7487,2495.6667,1858.4559,3684,354,7722,1103.1429,1539.8625,3775,120,0,0,80,184,518.0005,1036.001,0,1460,365.6154,629.9277,396808.9231,0,1,0,0,0,0,0,0,2,396.0833,79.75,554.25,4,319,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
19997,3,7,316,4434,316,0,105.3333,182.4427,1460,0,633.4286,773.4224,237535.6303,500.075,2221.8889,3665.5955,11639,47,18044,9022.0,8957.6287,15356,2688,19997,3332.8333,4258.3179,11639,207,0,0,60,164,150.0225,350.0525,0,1460,431.8182,666.816,444643.5636,0,1,0,0,0,0,0,0,2,475.0,105.3333,633.4286,3,316,7,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
5375,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,372.093,5375.0,0.0,5375,5375,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,186.0465,186.0465,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
104879217,3,7,2,64,1,0,0.6667,0.5774,39,0,9.1429,15.879,0.6293,0.0953,11700000.0,19500000.0,45000000,0,59800000,29900000.0,21400000.0,45100000,14800000,105000000,17500000.0,22100000.0,45100000,0,0,0,60,176,0.0286,0.0667,0,39,6.0909,13.0112,169.2909,0,0,0,0,1,0,0,0,2,6.7,0.6667,9.1429,3,2,7,64,265,2,62195,104,62293,62085,34900000,17500000,45000000,14700000,Normal
5979,4,8,320,4434,320,0,80.0,160.0,1460,0,554.25,750.2544,795116.2402,2007.0246,543.5455,983.5477,3216,38,5739,1913.0,1476.6899,3216,309,5979,854.1429,1224.9865,3395,110,0,0,80,184,669.0082,1338.0164,0,1460,365.6923,629.9216,396801.2308,0,1,0,0,0,0,0,0,2,396.1667,80.0,554.25,4,320,8,4434,54,1,0,0,0,0,0,0,0,0,Brute_Force
6389,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,313.038,6389.0,0.0,6389,6389,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,156.519,156.519,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
2068,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,967.118,2068.0,0.0,2068,2068,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,483.559,483.559,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,4106,0,0,0,0,0,0,0,0,0,Brute_Force
