Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,lenght,content,classification,URL,timestamp,source_ip,dest_port
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0C26AA6140A0891A30E74B00A1AAF155,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=melonie&password=ad1168n77&nombre=Dulio&apellidos=Ubach+Rodr%EDguez&email=wilmot%40schnaps.com.ne&dni=87584326G&direccion=C%2F+Lara%2C+162+&ciudad=Villanueva+de+Campe%E1n&cp=%22+AND+%221%22%3D%221&provincia=Barcelona&ntc=5124736256894307&B1=Registrar HTTP/1.1,2025-10-14 21:56:00,192.168.1.100,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=70603A701EF6608DCCB1F1CE37E17CFC,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,modo=insertar&precioA=365&B1=Pasar+por+caja,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 21:57:00,192.168.1.101,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D2EFA6B45868F629F2137CAEE87354BF,application/x-www-form-urlencoded,Connection: close,Content-Length: 267,modo=registro&login=mobasher&password=pa32885o&nombre=Noel+Stefani&apellidos=Dolce+Mull-uhuar__a&email=deschamps1%4011horas.my&dni=51756068L&direccion=Calle+Jerusalen+18+&ciudad=Santib%E1%F1ez+de+Valcorba&cp=39776&provincia=Almer%EDa&ntc=9542215186041042&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-14 21:58:00,192.168.1.102,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EAA64952B3A4F01EF6B0A1C4309E47B0,application/x-www-form-urlencoded,Connection: close,Content-Length: 76,id=3&nombreA=Jam%F3n+Ib%E9rico&precio=100&cantidad=38&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2025-10-14 21:59:00,192.168.1.103,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C528697FC86AAAB84EFD509BB2973EF4,application/x-www-form-urlencoded,Connection: close,Content-Length: 241,modo=registro&login=kamran&password=%2Bsacio&nombre=Bladimiro&apellidos=Barreda+Icaza&email=cserhalmi%40ankawaelda.net&dniA=41585257S&direccion=C%2F+Rossello+154+13-H&ciudad=Atez&cp=31264&provincia=Cantabria&ntc=9078165703256769&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,2025-10-14 22:00:00,192.168.1.104,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F037129F2A459E41D763FE443804B3E9,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=augusto&password=adORMir&nombreA=Delfor&apellidos=Balsas+Varillas&email=ku-chine%40lawn.mc&dni=59941964P&direccion=Calle+Calatrava+45%2C+&ciudad=Canencia&cp=39860&provincia=Soria&ntc=0592645851382624&B1=Registrar HTTP/1.1,2025-10-14 22:01:00,192.168.1.105,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6CC4C846EE0604262486ECCFF229EA06,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito HTTP/1.1,2025-10-14 22:02:00,192.168.1.106,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DC1AF8917A31E72AAD47157E17D85191,application/x-www-form-urlencoded,Connection: close,Content-Length: 5,idA=1,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1,2025-10-14 22:03:00,192.168.1.107,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3599A6C297CE546551E5AFA058DBB276,,close,,,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=1 HTTP/1.1,2025-10-14 22:04:00,192.168.1.108,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9CD221A3797112E86C9C0F861D4D2C2A,,close,,,1,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg/asf-logo-wide.gif/ HTTP/1.1,2025-10-14 22:05:00,192.168.1.109,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=99AA1AA18054D4603280A899151F400A,,close,,,1,http://localhost:8080/iisadmpwd/aexp2.htr HTTP/1.1,2025-10-14 22:06:00,192.168.1.110,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=22AC8A9237776A83F39AA39AE5757173,application/x-www-form-urlencoded,Connection: close,Content-Length: 251,modoA=registro&login=lobianco&password=volteta&nombre=Olindo&apellidos=Robert+Malmus&email=kumar.prather%40socimi.com.ar&dni=29383133N&direccion=Calle+Calatrava+45%2C+&ciudad=Puertomingalvo&cp=25001&provincia=Palencia&ntc=8114630058864967&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-14 22:07:00,192.168.1.111,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C2D7CE5BB14DFE3D6795C502400DB44F,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito HTTP/1.1,2025-10-14 22:08:00,192.168.1.112,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DB4A60499BB2A90BF700624F6728C49C,application/x-www-form-urlencoded,Connection: close,Content-Length: 40,modo=insertar&precio=943&B1=Confirmar%7C,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 22:09:00,192.168.1.113,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FC3143E31C8B31D2F201AD6B1691A321,application/x-www-form-urlencoded,Connection: close,Content-Length: 59,modo=entrar&login=tilak&pwd=cup%D3n&rememberA=off&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2025-10-14 22:10:00,192.168.1.114,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=89F5138E2B1148B3870D4891D6C8FB4A,,close,,,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=1%27INJECTED_PARAM HTTP/1.1,2025-10-14 22:11:00,192.168.1.115,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=46FFF0FE3ADF512BA5C6342465075C3F,,close,,,1,http://localhost:8080/tienda1/imagenes/3.gif~ HTTP/1.1,2025-10-14 22:12:00,192.168.1.116,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1A0C8CD96859BB322E46C7FC674D672B,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,modo=entrar&login=durward&pwd=0%2F45%2Cce1%2Fr&remember=on&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2025-10-14 22:13:00,192.168.1.117,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=002DA1D40DE0DDCF63B7EA1620FC468E,application/x-www-form-urlencoded,Connection: close,Content-Length: 251,modo=registro&login=levasseu&password=embarbillado&nombre=Zuleika&apellidos=Pe%F1azco+Arreche&email=others%40tetdevelocidad.sz&dniA=91212440Y&direccion=C%2F+Mostoles+25%2C+2C&ciudad=Amposta&cp=08310&provincia=Valencia&ntc=1675356603176027&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2025-10-14 22:14:00,192.168.1.118,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=976C348781C026850020D46B17371DAE,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=zaretsky&pwdA=40c7c0o&remember=off&B1=Entrar HTTP/1.1,2025-10-14 22:15:00,192.168.1.119,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F09BE41F1FE8DEFC62156D891CEB05E1,application/x-www-form-urlencoded,Connection: close,Content-Length: 41,modo=insertar%3F&precio=9014&B1=Confirmar,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 22:16:00,192.168.1.120,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C37447DB2CFF0E15207EFF185BA41A5C,,close,,,1,http://localhost:8080/tienda1/imagenes/cmenbul.gif/ HTTP/1.1,2025-10-14 22:17:00,192.168.1.121,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0D627CA25D68F41A0A879A93B100A133,,close,,,1,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsgA=Credenciales+incorrectas HTTP/1.1,2025-10-14 22:18:00,192.168.1.122,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=CD52B473479940B828F8DE038AD32AFB,application/x-www-form-urlencoded,Connection: close,Content-Length: 93,errorMsg=%27%2C%270%27%2C%270%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1,2025-10-14 22:19:00,192.168.1.123,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=41821DDEE182508FC0DC35C064E1421E,application/x-www-form-urlencoded,Connection: close,Content-Length: 47,id=%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1,2025-10-14 22:20:00,192.168.1.124,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7D94CF731CB380DFFC1AD1A29BF7F191,application/x-www-form-urlencoded,Connection: close,Content-Length: 40,modo=insertar&precio=622&B1=Confirmar%2F,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 22:21:00,192.168.1.125,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=31C67F7684E80929B6024A7B9C32AC74,application/x-www-form-urlencoded,Connection: close,Content-Length: 237,modo=registro&login=helem&password=aPAreCEr&nombre=Pancho&apellidos=Goldaratz+Brizuela&email=lahbib_hodo%40silver-knights.ie&dni=54489862X&direccion=Berlin+116+&ciudadA=Sudanell&cp=24346&provincia=Burgos&ntc=3191456339688389&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,2025-10-14 22:22:00,192.168.1.126,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5A6062C4925D5AA57C109D480DC3E89C,,close,,,1,http://localhost:8080/_cti_pvt/uniqperm.cnf HTTP/1.1,2025-10-14 22:23:00,192.168.1.127,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FBF20F18F99FCFE31F7D3B73563902BB,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=nady&password=9va3831&nombre=Shirley&apellidos=Urbaez+Mariangel&email=erlich-jarrel%40modeloscaninos.ni&dni=39759775C&direccion=Algarrobo+197+3%3FF&ciudad=Navalonguilla&cp=0379A&provincia=Segovia&ntc=5083698855321760&B1=Registrar HTTP/1.1,2025-10-14 22:24:00,192.168.1.128,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E245AFE98CE007CC6CB0A67DC51C7F33,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro%27INJECTED_PARAM&login=lysinger&password=D9SOr9an21a2oR&nombre=Giovana&apellidos=Planelles+Neris&email=measor.barezewska%40enlanzarote.com.gq&dni=54498003D&direccion=C%2F+Fuensanta+41+&ciudad=Sangarr%E9n&cp=32650&provincia=Huesca&ntc=5070328292613697&B1=Registrar HTTP/1.1,2025-10-14 22:25:00,192.168.1.129,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3DBDF5CAB49392FDB4841DA7D5EAE874,application/x-www-form-urlencoded,Connection: close,Content-Length: 44,modo=insertar&precioA=2018&B1=Pasar+por+caja,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2025-10-14 22:26:00,192.168.1.130,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F87DC949A2088303115AE0CAF477BE8E,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=leppert&pwd=%3C%21--%23exec+cmd%3D%22rm+-rf+%2F%3Bcat+%2Fetc%2Fpasswd%22+--%3E&remember=on&B1=Entrar HTTP/1.1,2025-10-14 22:27:00,192.168.1.131,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=DA6640B81DBA95A849284AB088BE60FC,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=20&B1=Confirmar%2F HTTP/1.1,2025-10-14 22:28:00,192.168.1.132,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=778C9C3363323F57439FC9F125E14D0D,,close,,,1,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsgA=Credenciales+incorrectas HTTP/1.1,2025-10-14 22:29:00,192.168.1.133,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=37E504EFEAA989377BD6380EA06B5179,application/x-www-form-urlencoded,Connection: close,Content-Length: 74,id=1%2F&nombre=Queso+Manchego&precio=39&cantidad=27&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2025-10-14 22:30:00,192.168.1.134,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4A775003E808A8CC9A5C29AFAA19DA8A,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=swick&password=recalzar&nombre=Amiel&apellidos=Del+Blanco&email=ying-carridine%40audiosat.sy&dni=55739537A&direccion=Jose+Cadierno+186%2C+6F&ciudad=Nu%E9valos&cp=37621&provinciaA=Asturias&ntc=2320151892972616&B1=Registrar HTTP/1.1,2025-10-14 22:31:00,192.168.1.135,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=17EA496AD0B53586FFE705E2F6C76FE8,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=mclellan&password=calabrote&nombre=Celmira&apellidos=Delgados+Rodrigo&emailA=huster%40alquilerpantallasled.an&dni=02547887Q&direccion=Barrio+Nuevo%2C+34+&ciudad=Torroella+de+Fluvi%E0&cp=22650&provincia=Segovia&ntc=3100489069524720&B1=Registrar HTTP/1.1,2025-10-14 22:32:00,192.168.1.136,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9AEDE869D5E2585925B1FF8B0A28EA4E,,close,,,1,http://localhost:8080/tienda1/imagenes/3.gif/4861362529278789730.Bak HTTP/1.1,2025-10-14 22:33:00,192.168.1.137,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=28DD81CB4DDAADBE2C5D0189D421D9E6,,close,,,1,http://localhost:8080/msadc/msadcs.dll HTTP/1.1,2025-10-14 22:34:00,192.168.1.138,80
POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7FC0CB97A33DFB3226A94DED8CEC8B0F,application/x-www-form-urlencoded,Connection: close,Content-Length: 4,id=+,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1,2025-10-14 22:35:00,192.168.1.139,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3F29483823DBE2440BED007752E84BDC,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&login=%2Bna%27kina&pwd=2a530na9&remember=on&B1=Entrar HTTP/1.1,2025-10-14 22:36:00,192.168.1.140,80
GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9DACC6D74EE170E042BCB5E0B8DC2479,,close,,,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp?idA=1 HTTP/1.1,2025-10-14 22:37:00,192.168.1.141,80
