Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type,timestamp,source_ip
8080,1029477,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.48460626,5.828202087,205895.4,281088.1498,515228,404,1028972,514486.0,1620.688742,515632,513340,1028529,514264.5,2076.772616,515733,512796,92,60,2.914101044,2.914101044,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:17:09.477,192.168.1.236
21,531,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,26365.3484,5649.717514,265.5,287.7924599,469,62,531,531.0,0.0,531,531,0,0.0,0.0,0,0,64,20,3766.478343,1883.239171,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.531,192.168.1.200
53,626,1,53,53,53,53.0,0.0,113,113,113.0,0.0,265175.7188,3194.888179,626.0,0.0,626,626,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,1597.444089,1597.444089,53,113,73.0,34.64101615,1200.0,0,0,0,109.5,53,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.626,192.168.1.173
52239,4,1,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.004,192.168.1.141
21,8561462,9,101,22,0,11.22222222,8.828615092,34,0,12.53333333,14.54975045,33.75591692,2.803259537,372237.4783,969589.8932,3144554,3,5965459,745682.375,1383199.366,3185640,208,8561389,611527.7857,1197234.923,3144554,3,296,488,1.051222326,1.75203721,0,34,11.56,12.47691201,155.6733333,0,1,0,12.04166667,101,29200,227,6,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 02:22:41.462,192.168.1.10
80,5790258,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.690815504,1930086.0,3342258.783,5789394,130,5790258,2895129.0,4093108.816,5789394,864,0,0.0,0.0,0,0,104,40,0.518111628,0.172703876,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:36:30.258,192.168.1.214
1123,41,1,2,2,2,2.0,0.0,6,6,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.041,192.168.1.39
80,66158590,6,368,350,0,61.33333333,141.4477524,5792,0,1656.428571,2120.732252,180.8230798,0.196497537,5513215.833,19000000.0,66000000,2,66000000,13200000.0,29500000.0,66000000,2,66200000,11000000.0,26900000.0,66000000,46,164,232,0.090691171,0.105806366,0,5792,854.9285714,1665.979151,2775486.533,1,0,0,920.6923077,368,0,235,3,20,12997.0,12997,12997,66000000.0,66000000,66000000,DoS,2025-10-12 18:22:38.590,192.168.1.243
44442,50,1,0,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.050,192.168.1.209
80,99747391,7,712,356,0,101.7142857,173.710213,4355,0,2319.0,2198.543381,123.3816732,0.120303898,9067944.636,30000000.0,99400000,1,99600000,16600000.0,40600000.0,99400000,1,358175,89543.75,109061.258,221988,65,232,168,0.070177274,0.050126624,0,4355,946.6923077,1703.567501,2902142.231,0,0,1,1025.583333,712,251,235,2,32,4.0,4,4,99400000.0,99400000,99400000,DoS,2025-10-13 03:42:27.391,192.168.1.19
1099,15,1,0,0,0,0.0,0.0,6,6,6.0,0.0,400000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,66666.66667,66666.66667,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.015,192.168.1.115
80,5096552,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.784844342,1698850.667,2941730.986,5095669,127,5096552,2548276.0,3602557.729,5095669,883,0,0.0,0.0,0,0,104,40,0.588633256,0.196211085,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:24:56.552,192.168.1.1
80,5814636,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.687919244,1938212.0,3356487.573,5813950,128,5814636,2907318.0,4110598.395,5813950,686,0,0.0,0.0,0,0,104,40,0.515939433,0.171979811,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:36:54.636,192.168.1.161
51786,50,1,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.050,192.168.1.204
443,117255204,16,932,261,0,58.25,79.95957312,1430,0,376.6,535.317636,56.12544071,0.26438059,3908506.8,14800000.0,58800000,1,117000000,7817013.6,20600000.0,58900000,21,117000000,8369049.786,21200000.0,58900000,1,332,312,0.136454498,0.127926092,0,1430,205.65625,399.0347717,159228.749,0,1,0,212.2903226,932,8192,360,15,20,146481.0,206194,86768,58400000.0,58800000,58100000,Normal Traffic,2025-10-13 08:34:15.204,192.168.1.211
53,219,2,100,50,50,50.0,0.0,66,66,66.0,0.0,1059360.731,18264.84018,73.0,122.9796731,215,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,64,64,9132.420091,9132.420091,50,66,56.4,8.76356092,76.8,0,0,0,70.5,100,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.219,192.168.1.238
3206,68,1,6,6,6,6.0,0.0,6,6,6.0,0.0,176470.5882,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,14705.88235,14705.88235,6,6,6.0,0.0,0.0,0,0,1,9.0,6,1255,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.068,192.168.1.22
80,8924975,4,602,602,0,150.5,301.0,364,0,91.0,182.0,108.2355973,0.896361054,1274996.429,2198280.651,5003948,157,3921027,1307009.0,2259383.808,3915920,899,8924801,2974933.667,2630174.845,5004496,3503,136,136,0.448180527,0.448180527,0,602,107.3333333,221.137966,48902.0,0,1,0,120.75,602,29200,236,1,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 02:28:44.975,192.168.1.135
21,217,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,64516.12903,13824.88479,108.5,68.58935778,157,60,217,217.0,0.0,217,217,0,0.0,0.0,0,0,64,20,9216.589862,4608.294931,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.217,192.168.1.33
80,5091575,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.785611525,1697191.667,2938879.163,5090717,127,5091575,2545787.5,3599073.814,5090717,858,0,0.0,0.0,0,0,104,40,0.589208644,0.196402881,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:24:51.575,192.168.1.171
301,32,1,2,2,2,2.0,0.0,6,6,6.0,0.0,250000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,31250.0,31250.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.032,192.168.1.66
22,11047765,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,430.2227645,4.797350414,212457.0192,573258.8973,2184214,4,9387342,469367.1,829790.1214,2232518,317,11000000,356375.2581,711185.8775,2184214,4,680,1032,1.900836957,2.896513458,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:04:07.765,192.168.1.103
80,1985,6,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3022.670025,397.0,541.7891656,991,1,1985,397.0,541.7891656,991,1,0,0.0,0.0,0,0,192,0,3022.670025,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,251,-1,0,32,0.0,0,0,0.0,0,0,DoS,2025-10-12 00:00:01.985,192.168.1.245
443,35811,1,6,6,6,6.0,0.0,6,6,6.0,0.0,335.0925693,55.84876155,35811.0,0.0,35811,35811,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,27.92438078,27.92438078,6,6,6.0,0.0,0.0,0,0,1,9.0,6,256,132,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:35.811,192.168.1.222
80,99513652,6,416,398,0,69.33333333,161.0399536,5792,0,1656.428571,2120.732252,120.6970075,0.130635342,8292804.333,28700000.0,99400000,5,99400000,19900000.0,44500000.0,99400000,5,99500000,16600000.0,40600000.0,99400000,46,164,232,0.060293235,0.070342107,0,5792,858.3571429,1664.909127,2771922.401,1,0,0,924.3846154,416,0,235,3,20,10998.0,10998,10998,99400000.0,99400000,99400000,DoS,2025-10-13 03:38:33.652,192.168.1.178
8080,64797,4,210,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5308.887757,108.0296927,10799.5,25577.23513,63006,4,64797,21599.0,36813.72582,64106,4,63572,31786.0,44151.74742,63006,566,92,72,61.73125299,46.29843974,0,198,43.0,76.44232186,5843.428571,0,1,0,49.14285714,210,8192,237,3,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:01:04.797,192.168.1.105
8080,225697,5,213,195,0,42.6,85.23379611,128,0,35.0,62.0644826,1564.043829,39.87647155,28212.125,78847.64585,223349,21,225697,56424.25,111939.7435,224333,21,224360,74786.66667,128658.8013,223349,396,112,92,22.15359531,17.72287625,0,195,35.3,68.41710312,4680.9,0,1,0,39.22222222,213,8192,237,4,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:03:45.697,192.168.1.198
80,5168188,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.773965653,1722729.333,2983231.202,5167468,157,5168188,2584094.0,3653442.547,5167468,720,0,0.0,0.0,0,0,104,40,0.58047424,0.193491413,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:26:08.188,192.168.1.38
3283,21,1,0,0,0,0.0,0.0,6,6,6.0,0.0,285714.2857,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,47619.04762,47619.04762,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.021,192.168.1.250
80,613927,3,26,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,18938.73376,14.65972339,76740.875,206972.539,588574,15,25016,12508.0,15709.08425,23616,1400,613877,122775.4,260613.6033,588574,15,72,132,4.886574462,9.773148925,0,4380,1162.7,1645.241762,2706820.456,0,1,0,1291.888889,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 00:10:13.927,192.168.1.96
53,34953,1,55,55,55,55.0,0.0,111,111,111.0,0.0,4749.234687,57.21969502,34953.0,0.0,34953,34953,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,28.60984751,28.60984751,55,111,73.66666667,32.33161507,1045.333333,0,0,0,110.5,55,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:34.953,192.168.1.75
22,11683396,20,2008,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,406.8166482,4.536352273,224680.6923,607253.7622,2384359,4,9884055,520213.4211,889036.7657,2432171,309,11700000,365103.25,744185.1698,2384359,4,648,1064,1.711831046,2.824521227,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:14:43.396,192.168.1.120
80,91632964,8,56,20,0,7.0,5.656854249,7300,0,2321.4,3346.363967,127.2795236,0.141870343,7636080.333,23200000.0,80600000,3,90900000,13000000.0,30100000.0,80600000,3,701020,175255.0,349730.9253,699851,3,172,112,0.087304826,0.054565516,0,7300,833.5,2184.061804,4770125.962,0,0,1,897.6153846,56,256,229,6,20,745.0,745,745,45500000.0,80600000,10300000,DDoS,2025-10-13 01:27:12.964,192.168.1.163
53,486,1,53,53,53,53.0,0.0,118,118,118.0,0.0,351851.8519,4115.226337,486.0,0.0,486,486,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,2057.613169,2057.613169,53,118,74.66666667,37.5277675,1408.333333,0,0,0,112.0,53,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.486,192.168.1.105
80,5903537,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.67755991,1967845.667,3407808.532,5902844,72,5903537,2951768.5,4173450.996,5902844,693,0,0.0,0.0,0,0,104,40,0.508169933,0.169389978,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:38:23.537,192.168.1.239
5003,53,1,0,0,0,0.0,0.0,6,6,6.0,0.0,113207.5472,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,18867.92453,18867.92453,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.053,192.168.1.51
53,209,2,60,30,30,30.0,0.0,94,94,94.0,0.0,1186602.871,19138.75598,69.66666667,78.76759063,157,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,40,40,9569.37799,9569.37799,30,94,55.6,35.05424368,1228.8,0,0,0,69.5,60,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.209,192.168.1.139
80,90326440,8,56,20,0,7.0,5.656854249,10220,0,2321.4,4455.182578,129.1205543,0.143922422,7527203.333,26000000.0,90100000,1,90100000,12900000.0,34000000.0,90100000,1,201058,50264.5,99930.97755,200160,1,172,112,0.088567644,0.055354778,0,10220,833.5,2726.136143,7431818.269,0,0,1,897.6153846,56,256,229,6,20,42049.0,42049,42049,90100000.0,90100000,90100000,DDoS,2025-10-13 01:05:26.440,192.168.1.194
22,12280461,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,387.0375876,4.315798894,236162.7115,636359.2751,2208261,3,10000000,501530.25,882096.9949,2257755,364,12300000,396139.5484,789321.9253,2208261,3,680,1032,1.710033524,2.60576537,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:24:40.461,192.168.1.152
5051,7,1,2,2,2,2.0,0.0,6,6,6.0,0.0,1142857.143,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,142857.1429,142857.1429,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.007,192.168.1.37
8080,1008913,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.84098332,5.946994439,201782.6,275598.5102,507308,424,1008365,504182.5,5019.75104,507732,500633,1008489,504244.5,5175.314532,507904,500585,92,60,2.973497219,2.973497219,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:48.913,192.168.1.49
1121,65,1,2,2,2,2.0,0.0,6,6,6.0,0.0,123076.9231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.065,192.168.1.231
36605,211,3,145,145,0,48.33333333,83.71578903,0,0,0.0,0.0,687203.7915,18957.34597,70.33333333,63.44551468,129,3,211,105.5,144.9568901,208,3,0,0.0,0.0,0,0,96,20,14218.00948,4739.336493,0,145,29.0,64.84597135,4205.0,0,0,1,36.25,145,118,0,1,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.211,192.168.1.195
80,5754175,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.695147436,1918058.333,3321577.803,5753486,95,5754175,2877087.5,4067841.769,5753486,689,0,0.0,0.0,0,0,104,40,0.521360577,0.173786859,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:35:54.175,192.168.1.174
34572,44,1,0,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.044,192.168.1.221
80,5984113,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.668436575,1994704.333,3454272.815,5983355,103,5984113,2992056.5,4230334.908,5983355,758,0,0.0,0.0,0,0,104,40,0.501327431,0.167109144,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:39:44.113,192.168.1.114
5405,63,1,0,0,0,0.0,0.0,6,6,6.0,0.0,95238.09524,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15873.01587,15873.01587,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.063,192.168.1.234
80,5243646,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.762828002,1747882.0,3026647.09,5242753,91,5243646,2621823.0,3706554.752,5242753,893,0,0.0,0.0,0,0,104,40,0.572121001,0.190707,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:27:23.646,192.168.1.79
3000,60,1,0,0,0,0.0,0.0,6,6,6.0,0.0,100000.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,16666.66667,16666.66667,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.060,192.168.1.67
80,84230194,7,334,334,0,47.71428571,126.240134,5792,0,1932.5,2181.008184,141.6237982,0.154338954,7019182.833,24300000.0,84100000,2,84100000,14000000.0,34300000.0,84100000,2,144454,28890.8,57454.16799,131182,44,232,200,0.08310559,0.071233363,0,5792,852.0714286,1667.298989,2779885.918,0,0,1,917.6153846,334,251,235,1,32,8.0,8,8,84100000.0,84100000,84100000,DoS,2025-10-12 23:23:50.194,192.168.1.155
53733,72,1,6,6,6,6.0,0.0,6,6,6.0,0.0,166666.6667,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,13888.88889,13888.88889,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.072,192.168.1.254
80,115881809,16,543,459,0,33.9375,113.3598804692,301,0,21.9285714286,80.3381931258,7.3350598108,0.2588844639,3995924.44827586,4880552.89795712,10000656,4,115881809,7725453.93333333,4122775.27646578,10015670,535,110184156,8475704.30769231,3758094.18076788,10015686,4,332,424,0.1380717141,0.1208127498,0,459,27.4193548387,96.3527457466,9283.8516129032,0,1,0,28.3333333333,543,8192,60,15,20,27262.3636363636,148985,14980,9989486.27272727,10000656,9882667,Normal Traffic,2025-10-13 08:11:21.809,192.168.1.25
1860,50,1,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,237,256,0,20,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:00:00.050,192.168.1.140
3371,64,1,0,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.064,192.168.1.4
22,11823877,23,2008,640,0,87.30434783,136.3399611,976,0,83.18181818,217.2857356,401.9832074,4.736179174,214979.5818,607103.4753,2508280,3,9919767,450898.5,862503.4773,2564855,184,11800000,369492.9063,763744.186,2508280,3,744,1064,1.945216446,2.790962727,0,976,83.38596491,185.5048858,34412.06266,0,1,0,84.875,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:17:03.877,192.168.1.184
6543,64,1,2,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,15625.0,15625.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.064,192.168.1.209
8089,48,1,0,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning,2025-10-12 00:00:00.048,192.168.1.24
21,248,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,94.75230868,191,57,248,248.0,0.0,248,248,0,0.0,0.0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.248,192.168.1.99
80,5938796,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.673537195,1979598.667,3427935.836,5937838,119,5938796,2969398.0,4198008.107,5937838,958,0,0.0,0.0,0,0,104,40,0.505152896,0.168384299,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:38:58.796,192.168.1.150
57935,57,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7192982456,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17543.8596491228,17543.8596491228,0,0,0.0,0.0,0.0,0,0,1,0.0,0,68,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic,2025-10-12 00:00:00.057,192.168.1.231
80,4059916,4,24,6,6,6.0,0.0,0,0,0.0,0.0,5.911452355,0.985242059,1353305.333,2343132.818,4058922,3,4059916,1353305.333,2343132.818,4058922,3,0,0.0,0.0,0,0,80,0,0.985242059,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS,2025-10-12 01:07:39.916,192.168.1.97
80,10499198,5,30,6,6,6.0,0.0,0,0,0.0,0.0,2.857361105,0.476226851,2624799.5,5248085.016,10500000,302,10500000,2624799.5,5248085.016,10500000,302,0,0.0,0.0,0,0,100,0,0.476226851,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,2271.0,2271,2271,10500000.0,10500000,10500000,DDoS,2025-10-12 02:54:59.198,192.168.1.85
8080,1015182,3,0,0,0,0.0,0.0,6,6,6.0,0.0,17.73081083,5.910270277,203036.4,277432.5289,513391,416,1014766,507383.0,9086.322138,513808,500958,1014765,507382.5,9253.906445,513926,500839,92,60,2.955135138,2.955135138,0,6,2.571428571,3.207134903,10.28571429,0,1,0,3.0,0,8192,0,0,28,0.0,0,0,0.0,0,0,Bots,2025-10-12 00:16:55.182,192.168.1.54
80,5973309,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.669645585,1991103.0,3447926.007,5972425,131,5973309,2986654.5,4222517.135,5972425,884,0,0.0,0.0,0,0,104,40,0.502234189,0.167411396,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:39:33.309,192.168.1.195
22,11982552,21,2008,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,396.6600771,4.423097851,230433.6923,631204.3025,2648025,18,10100000,506852.15,908152.1548,2701667,504,12000000,386531.6774,784260.8726,2648025,18,680,1032,1.752548205,2.670549646,0,976,88.01851852,189.5902723,35944.47135,0,1,0,89.67924528,2008,29200,247,16,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 03:19:42.552,192.168.1.122
21,212,2,14,14,0,7.0,9.899494937,0,0,0.0,0.0,66037.73585,14150.9434,106.0,66.46803743,153,59,212,212.0,0.0,212,212,0,0.0,0.0,0,0,64,20,9433.962264,4716.981132,0,14,7.0,8.082903769,65.33333333,0,0,1,9.333333333,14,229,0,0,32,0.0,0,0,0.0,0,0,Brute Force,2025-10-12 00:00:00.212,192.168.1.52
80,5378464,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.743706753,1792821.333,3104487.758,5377575,124,5378464,2689232.0,3801891.131,5377575,889,0,0.0,0.0,0,0,104,40,0.557780065,0.185926688,0,0,0.0,0.0,0.0,0,1,0,0.0,0,29200,28960,0,32,0.0,0,0,0.0,0,0,Web Attacks,2025-10-12 01:29:38.464,192.168.1.150
